condition_id,question_text,P_i1,S_i,G_i_label,init_correct_recomputed,final_correct_recomputed,classification,stratum,n_episodes,volume_gamma,first_proposal_time_a1,settlement_time,G_i_source
0xbc8173d40372dd1c83f209080bba2cc64ead8d0805339c87827088ff039ee068,"Solana Up or Down - January 17, 6PM ET",Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,74265.996588,1768694400.0,1768720566.0,two_benchmark
0x38573c3d92bb832d31b70771006ec88075683bb231424eab994c2318be5c4044,Timberwolves vs. Spurs,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,2083910.518013,1768707250.0,1768716410.0,two_benchmark
0x0a79e78cb223db6d479391b8a12893d415be96680cb2377f820e2c2069e76957,Counter-Strike: Eternal Fire vs Acend - Map 1 Winner,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,5526.385,1768760144.0,1768769266.0,two_benchmark
0x32330c6dc418275e8ba9f6981bf0d9c5f3a0ae5b0e71b83d7645fc87f96ec4d6,Dota 2: Yellow Submarine vs  alohasquad - Game 1 Winner,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,38380.0336,1768768336.0,1768776584.0,two_benchmark
0xa54214f3c845629b7859a112e077addbc7091af61673d450c766aa44a8b31989,Immanuel Quickley: Rebounds O/U 3.5,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,840.58,1768798898.0,1768813418.0,two_benchmark
0x76cf6a4b1b6716eac36080313362ba121a57737a146e1a1e82a529c56aa5ec30,Isaiah Collier: Assists O/U 6.5,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,8985.37,1768868840.0,1768877626.0,two_benchmark
0xf0649b439903de83478b20a4014039eec14ec4c4ef2142f46231306a9fc955a8,Ace Bailey: Points O/U 13.5,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,11394.089568,1768869140.0,1768877648.0,two_benchmark
0x7167e90deca4750c78a695440df8ca5b91fb4b222a600f559255968ca9f252ac,Sam Hauser: Rebounds O/U 4.5,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,529.222935,1768881772.0,1768897024.0,two_benchmark
0x7ca44055a9211156d986ae3071ca03b1fb3c5e1b4b339afd6859b6fdd865b689,Israel x Hamas Ceasefire Phase II by January 31?,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,3.0,717602.46011,1768900262.0,1769932494.0,two_benchmark
0xff1d017bc1adfcde63468d4b8d1d5b79ef570e9e84bfa1d4d7d558c94f595f41,"Bitcoin Up or Down - January 20, 3PM ET",No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,1058828.533315,1768942800.0,1768947440.0,two_benchmark
0x3afaa6c9c9487ab0eff39abb4e93be2647afcb4069e1ce8e6af5cca37de14438,"Will Netflix say ""Warner Bros"" during earnings call?",No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,6527474.190661,1768950100.0,1769301812.0,two_benchmark
0x7a79917ee646843f681bce6b9a7f58111af8778ddd2999fc52f421c5be98c980,Zandschulp vs. Shang: Total Sets O/U 2.5,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,101529.014936,1769058638.0,1769068874.0,two_benchmark
0xbfb57097d5149773aef0b4a389d5d8857147a693d469aba9cc1248a5447ad861,LoL: BNK FearX Youth vs Dplus KIA Challengers - Game 2 Winner,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,12967.418645,1769071668.0,1769087946.0,two_benchmark
0x15a2206d0704574e8644ba0ebf8c06abccf05e6148413caa531d1f11d8a6b3a1,Games Total: O/U 2.5,Invalid,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,12047.862915,1769088198.0,1769301842.0,two_benchmark
0xbd876c97bc64d51536a1cf61f28cb54022d01b6f0bd841532e637e6c5cd3e1fa,LoL: Deer Gaming vs La BOMBAS (BO1) - NLC Regular Season,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,75620.121564,1769122120.0,1769135360.0,two_benchmark
0xf7b8cf6d247227423e45d1fa7588999254eedd73ffb75375213c4676945e03f7,Series: EDward Gaming Kill Handicap (-13.5) vs ThunderTalk Gaming (+13.5),No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,3857.94,1769174774.0,1769183278.0,two_benchmark
0x074b0d571395e427d72d641fbf163b902a4b9cd44b7cb3eff1b512f36c431267,Will Trump admin release any more Epstein related files by January 24?,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,602569.839976,1769303388.0,1769326822.0,two_benchmark
0x89e3330ec9195956829d16253837cd8b836626ceaf8f66fff41fc459e7cd6c84,Valorant: Mandatory vs Caldya Esport (BO3) - VCL France: Revolution Group Stage,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,3274.625028,1769357022.0,1769366926.0,two_benchmark
0xe358cc5c3cc7e9c3b9ede6cab46fcb98570cbceba8ef7025c8a715d9a78a03e6,Davante Adams: First Touchdown,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,12842.553905,1769391032.0,1769404460.0,two_benchmark
0xabf6a8d03040a1ebfdeffbcef20c15577c762c61dfa7ee59d5ea72c5cd7121f5,Counter-Strike: Aurora Young Blood vs Endless Journey (BO3) - Exort Series Main Stage,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,138887.698858,1769540651.0,1769820748.0,two_benchmark
0x487b4d303237dda42cf73b69695181d7cf5cc3e71c9a4f710f0107358d0fab1f,Tesla (TSLA) Up or Down on January 28?,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,144596.486206,1769649946.0,1769661768.0,two_benchmark
0x6dcc9664de54b974c44f08fef2f58f2b667e3da881a8dfe5443c5430c9d85b8f,Total Kills Over/Under 45.5 in Game 1?,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,3361.44,1769703440.0,1770114978.0,two_benchmark
0xef800261ddd1c3320c6409c14d7ea7291548a9c14cfcf1bea9c63eff1c8dcac0,Total Kills Over/Under 62.5 in Game 2?,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,193.0,1769842610.0,1769854338.0,two_benchmark
0xf931461dc663e2735e7edbaa9e85c453c0d17b1be968a73bbd53047f0bff8bbc,Counter-Strike: Spirit vs Astralis (BO3) - IEM Krakow Group A,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,311191.448596,1769886358.0,1769895368.0,two_benchmark
0x5abe3287197d0a924707ce99130643c92751c209fc0e376c6700d6673b43ada5,Will Trump talk to Vladimir Putin in January?,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,7456315.379733,1769917832.0,1770164852.0,two_benchmark
0x70d30bb3ccbbd29053dd189018afd7770fe4a0a3a733d8cabe6c2183fcf9b35a,Total Kills Over/Under 26.5 in Game 2?,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,300.0,1769918268.0,1769927556.0,two_benchmark
0x05beef793157deb1cc34e2d3159539f461b73c7eeaa3b5348617c10eed5509d0,U.S. anti-cartel ground operation in Mexico by January 31?,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,30194309.815936,1769922082.0,1770164808.0,two_benchmark
0x3eb554359389701a7ddf616148027482f54f6e10bd6fc91a24ad334286bb8df0,Counter-Strike: Team Nemesis vs Nemiga (BO3) - Exort Cataclysm Group C,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,15922.564653,1769959424.0,1769967298.0,two_benchmark
0x73bb0d7eec16b9d0de07c86ecf929a8313f5ab086dce766b71e123b9ad6f3cf5,Zach LaVine: Assists O/U 2.5,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,2013.603335,1770002368.0,1770017622.0,two_benchmark
0x9b936fdc86f4f15fdcde3b64dbc9ce4ee5d272cc624948280d87cde09f1455a8,Games Total: O/U 4.5,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,1932.0,1770056186.0,1770064898.0,two_benchmark
0xd0828cd0328e38fd6b47d1699fedf288ce8a47c2d97bc9cbe6add19400168eb0,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1770078034.0,1770338771.0,two_benchmark
0xc8bec4ba9e089fd53e9104fb1f9c7dfad3c72005ea4a064c6621dd2b0e6f38da,Game Handicap: DRX.C (-1.5) vs HANJIN BRION Challengers (+1.5),No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,1161.928066,1770111996.0,1770120044.0,two_benchmark
0xc725ab19d202387d00c18d3d3654bbece0e55b7b0b35f55ad4546585785bed8d,Games Total: O/U 2.5,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,18293.171142,1770112026.0,1770120158.0,two_benchmark
0x3913d5ebb3736c88dd7961527ad35558a48dd65df8b8f2037f5b44f9ae22e394,76ers vs. Warriors: 1H O/U 113.5,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,6338.43403,1770177826.0,1770186070.0,two_benchmark
0xe272757cff2372ebf4989f2a9b099b44a49c6af32c423b80e9f43679cae04afc,First Blood in Game 1?,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,1592.94888,1770200826.0,1770221033.0,two_benchmark
0xb2d29f87e81f0473080d2316618ca3887c9bbfa0e49d0e5deb39ab98c35a04dc,"Ethereum Up or Down - February 7, 8AM ET",No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,109994.788557,1770472801.0,1770477563.0,two_benchmark
0x6112791094f5eadac605a77cf6e65eb056554a86df64f9185c6c04fa54f287d5,Jaren Jackson Jr.: Rebounds O/U 4.5,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,560.096235,1770519855.0,1770539267.0,two_benchmark
0xc138ac445f1a851f2e510bd391cc683b061bc4eb9f6e8d67870021ccd628de50,Will Rauw Alejandro perform during the Super Bowl LX halftime show?,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,110983.299553,1770605597.0,1770617705.0,two_benchmark
0xa48bc09fea0757867a03a4b4f168fe4b2fff0173ff996f0428eae9a394d9d643,Total Kills Over/Under 29.5 in Game 2?,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,10264.294761,1770646111.0,1770655123.0,two_benchmark
0x0e2f6aa9ba8921c19d61bc1a5fb6e6a4dfa94c273ad1f05e7c60bf27a97f9e39,1H Spread: 76ers (-0.5),No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,4385.824894,1770696619.0,1770706455.0,two_benchmark
0xa855802c9d3ebd988b448dfd268823c773a6bfe65cd7016d8b42830545fde4da,Games Total: O/U 2.5,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,166008.845864,1770752947.0,1771029799.0,two_benchmark
0x63d84138de61d32d5ac6060056d62f878779776cb1e8ecd6a417990940269208,Nancy Guthrie kidnapper arrested by February 28?,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,149962.136065,1770826853.0,1772349163.0,two_benchmark
0x037d806dac75412ea17a211086c0f488da2118dedd69a74ef53362c2c5606b41,"Bitcoin Up or Down - February 11, 3PM ET",Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,1086802.183413,1770843707.0,1770849191.0,two_benchmark
0x2429ebad341852da0fa1bfd2c89dcef5a4cf11ba98b5c4b0c2e05d12f2f79c0b,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1770847033.0,1771203399.0,two_benchmark
0xb0b2b2abe2fed88c1f8bd669fbfd06cfb2bd75454d4ddedc61b86e1fba7e91b1,"Will Trump say ""Israel"" 13+ times during meeting with Netanyahu?",Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,16054.85222,1770872471.0,1770880881.0,two_benchmark
0xf048a04d46f2989f2e48dd665ec0137ee3506bff67e0c69e65400d86bf8ab305,Map Handicap: NTR (-1.5) vs DRGN TEAM (+1.5),Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,2624.779548,1771069785.0,1771077213.0,two_benchmark
0x2c0d74e8643075fcee550a114e6231fe748c64860e4db11edf5759275bca8608,Valorant: Pixel Lumina vs VR2 - Map 1 Winner,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,1689.93,1771186041.0,1771194999.0,two_benchmark
0x62b15fe2609e034a700e0ec6bcc6565d234f2c17a4ecb648ad75a3f0f1b42449,Will GALBOT have robot dancers at the 2026 Spring Festival Gala?,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,390341.639867,1771260481.0,1771271589.0,two_benchmark
0xec881427e67f92beab8a66ae1f1f6fc1ab4c3263bf877e6da225386590d828c4,Dota 2: Yangon Galacticos vs yache123 (BO3) - EPL World Series Southeast Asia Group Stage,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,206483.427383,1771311505.0,1771323059.0,two_benchmark
0xc7b0ad3e9def06d0a03dedfa3e5b9b86267d83c433b7335c2b0de8f753063ba1,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1771358959.0,1771367559.0,two_benchmark
0xb68355c43695fd1e1a877aef17d6445d79638bde01bafcc6147ab4173aa51887,Werner vs. Kraus: Set 1 Games O/U 8.5,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,4110.125815,1771364257.0,1771373323.0,two_benchmark
0x3396f00896f7168639e9325ee87fd10c18969ddc87b7b107f339146ec795041d,"Will Trump say ""Smart"" or ""High IQ"" during the Black History Month reception?",No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,129639.491516,1771449360.0,1771458696.0,two_benchmark
0x9041cdcfa38c26b7db3966745ce613122b514238823ddc1010a787c7cf0f29db,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1771714514.0,1771725460.0,two_benchmark
0x50a4d2656e498424b7f16f1709f2addeb48cdf0eee8134532e87f93fa36aa0c4,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1771729174.0,1771737420.0,two_benchmark
0xecd0bc280f5c72764fd2a74b643a1d79a4b13c0f860db7848d03877f5281e86e,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1771738286.0,1771747584.0,two_benchmark
0xfbfc45d546e1d2c91948eb6064f272e95f7c698a5eb84a8bd6a4e4304f634e5d,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1771900276.0,1771907894.0,two_benchmark
0x594767cf604eeab64ee38e7d592226847452cf65cb97578810071142760a881f,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1771982074.0,1772035858.0,two_benchmark
0xa64dbd4a76e64df7a4dad3955bc0cafcbb0f00eefaa74796ab31afd4a456f9e7,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1771982074.0,1771990392.0,two_benchmark
0x7d602072ae5a71f1ea811f817e765cd4ef659e39867c0707cbe8296df35b19d9,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1772079276.0,1772094652.0,two_benchmark
0xa980ea26bcaa8e2b6dc550c270426cb9bbc8184550cb8eaa904afcad1c8aa0e6,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1772206987.0,1772290863.0,two_benchmark
0x4116c07c5c224c469c221b75e3b9387414674d50c0ed4fdc5d6aa1a2c74928f2,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1772427785.0,1772757119.0,two_benchmark
0x15d3da8500180e884f5a110b86f301e8a4bd38ec08370211441ae6c8e2a8e9d3,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1772501671.0,1772757973.0,two_benchmark
0xd16273bc4306e56bc0d83933c09141136fea5ce0784524a870f7ae8d30709e66,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1772501681.0,1772757969.0,two_benchmark
0x4b7cd1050a0c87baebe5e6008260d14b2a9d6d705cf7e7daac1be94ad5253b27,US strikes Iraq by February 28?,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,84274.625992,1772514007.0,1772757119.0,two_benchmark
0x78b092b080995fc39f2836f7355426c0e90b2e82dced9e3a7164bf31b25557c1,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1772583375.0,1772596913.0,two_benchmark
0x67bf5ce3b7fbf777a4e92ca8575e8fed621ba2bbb7412fec44adf3d0e0c4af2b,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1772652623.0,1772666465.0,two_benchmark
0x7048a62f3bebaff21ad1a8fac3e73dde2e65f5e24064c9d7096df3ebca91ecd5,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1772774317.0,1772782889.0,two_benchmark
0x7a4e96623e5baf75e3a039b1fdae23b288f84333f8d3c1ae6dbfbf6075330325,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1772817713.0,1773276105.0,two_benchmark
0xc4b2028e89ca885090cd4fa56ad00ac25bdd101f9a2cc742ca236fa9d9840f1a,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1772882813.0,1772890909.0,two_benchmark
0x092471f61558dabaf1ccac4444921db0c974a5734a0dcb55896be0eeff2fd775,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1773028801.0,1773275517.0,two_benchmark
0xd035034375a49d3e3ef83fe96c714f4d7715c4b7d882964e073bda47e0860909,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1773168551.0,1773177127.0,two_benchmark
0x771de080638c0fd0deff3e2016dfb22f16c1f6edad690c75d1f4cb9b240add51,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1773267579.0,1773621147.0,two_benchmark
0xb3899bd19e907da2d8404ab8e075f1ac9addd5e6ad2cebccba3116313816e340,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1773322857.0,1773621147.0,two_benchmark
0x314ace50b608514b912530b782605fa3cdacf31dd8dda558ca7e5c71a18f73be,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1773424247.0,1773454927.0,two_benchmark
0x3915f03c9f812092eac40af208c62e2f6ae99d03a207340732da1cf0f513c552,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1773583201.0,1773587527.0,two_benchmark
0x9c92d7e4744820857a0ef1ff1446fce0fcb6db0fe51878a24ba2eb716cc609a1,,Invalid,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1773597631.0,1773605527.0,two_benchmark
0xa60c8d6eb39b206c364e5f5968c023783083213263b5ed00540f69fd41723b9e,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1773614317.0,1773622939.0,two_benchmark
0x8df5deceb6164ab03aff80ed36e72a916d6bde004288dab11a6fd66aff6e08c0,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1773632553.0,1773967329.0,two_benchmark
0x45cdd6a2ba8e613e023267bcba5641891217e7d0e158940da0a794d658cd8515,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1773713249.0,1773729731.0,two_benchmark
0x0fba65c01b3c228e61fd3c244749388e7fe1ba4537e5b315609f348e72b55571,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1773723603.0,1773728521.0,two_benchmark
0x979368b7598df76e5732aa9ad8ba144dea8213e5bb54e86b6cec9b76c0772c5a,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1773932403.0,1773936699.0,two_benchmark
0x5f6b1cc4015a5588f0022974ba10616664b4481b90f5190e560a94e5c759e647,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1774116003.0,1774120345.0,two_benchmark
0x5951b59c36b3ae5af0780dfc014d58dab560300be57eb98ce029f32b0235004b,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1774169293.0,1774177375.0,two_benchmark
0x2c19476e34ca71ee5394c4cc2d5a99a9fea222a34018bd6ef5501168bf8aab61,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1774170003.0,1774174945.0,two_benchmark
0x9236876f66d6fb4b8322eef390674991f76dc5864c181b87e2e689ccfc5ab6f9,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1774196873.0,1774302769.0,two_benchmark
0x5fe26ab36783a7a418c2d6336420ce8356e81cf37044bc028977a0f6ebc316cc,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1774247387.0,1774485201.0,two_benchmark
0x4163d3596df8155594d998479dd0fd9ac38c89b94078f3334de96afef3898471,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1774292095.0,1774301551.0,two_benchmark
0x77508b9cb5962ff587890f79e3e39a1789384405b6ff530afbccb9d70743352a,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1774304811.0,1774737124.0,two_benchmark
0x77d9e5fd2f26916c503948fc5f100cce006cb0d065cb78f866086d6bfee53a2a,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1774399059.0,1774407149.0,two_benchmark
0x9dd53abf4c8b6b25961ebcf61c5413900ece7b3cc08a9511d0c61b3ef9e5a6e3,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1774504515.0,1774855320.0,two_benchmark
0xd488d7a98d6d0a70d55ae2763629db1232572e6340c367bf04faead43c8d17f5,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1774672015.0,1774680257.0,two_benchmark
0x8f17b09187ec8abd916a31501b46dd0c66e16827d9b46f36e67f874e7819e98a,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1774672015.0,1774680081.0,two_benchmark
0xb9bb59509e6b2c6ad8ceb242e6704bc8c0d267b2ef8aa39ac3ca662d3c5fa727,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1774678211.0,1774713745.0,two_benchmark
0x5bc05c4b92318e331c4f224935179a933ef09c9fabd577259fd15a2e2d682f25,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1774723415.0,1774738028.0,two_benchmark
0x26fb9b729f7b858110c9bf9d9e96858752540c85ac113e62ac7c7dcf9023b69b,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1774724754.0,1774733114.0,two_benchmark
0x8698572ca0243d41683c62f45ccb6ad17b6c90393188d48e54ea47c319ba5c4a,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1774994809.0,1775348833.0,two_benchmark
0x1f546c61f76950614e91a9552bb63df94f1ef3fb6f00c02abe19c9069a4b50d3,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1775016193.0,1775348833.0,two_benchmark
0x5d87eb09704572f515e1dc472bc1f3dac6835cbb06a6c72c1d0b3486cd0ad97c,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1775069031.0,1775348833.0,two_benchmark
0x1f01e6c6913b6f2b1565040e12fc3ab13b81f3a4a3c304e129292a31122cee0a,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1775131203.0,1775135543.0,two_benchmark
0xd91f9610e660b2dc20190bb56238f3b68a4344fe77019a7b8d7aae6210071dd8,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1775154579.0,1775163083.0,two_benchmark
0x9ed7a1f639718fd37e43240c37d063ee89a7023252c3329815da5e26d4930a24,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1775276727.0,1775284329.0,two_benchmark
0x49335a4d904992ede0a8b197b372c29368acf976801174ea8cea53656dff6f29,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1775318403.0,1775322259.0,two_benchmark
0x9c3a935406a03cb0057a2301987d85f6fca8d8336a15d959a68f685e0c8ce775,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1775408029.0,1775420413.0,two_benchmark
0x9fdac5d41eb6efb2a93328f46853cc03ea76f820c73f91e2a8d1687932ecee7a,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1775437203.0,1775449147.0,two_benchmark
0x51b0037738ef698d3324150d145555a36e9b3b18b9c777b925bd339786cf450a,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1775489363.0,1775496911.0,two_benchmark
0x0a647e1c9288294a71619c0cc4271e2f0eca72ca448d25a869985da44ecba791,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1775489373.0,1775496911.0,two_benchmark
0x628a6ee951ffe6d4f8eb39c5f963885f126fc9b8fa91da706cd5664662abf4df,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1775507701.0,1775515335.0,two_benchmark
0x33bddf31471841c56fc01a4e4fb0207e4bfa3469e2c8b949d667def3c2c94774,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1775677191.0,1775688669.0,two_benchmark
0x0045e4d0d97951cfb3628ce75bc864a17f5d09797a3a20d3cae18a10f1c525a2,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1775692805.0,1775699123.0,two_benchmark
0x7ef0330039586602cd2d51aa58eca6c7d383fb760e568d1f489726bfbf57a835,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1775879557.0,1775886309.0,two_benchmark
0xc62a233ab2c8139bc122dbe1668b4fd3e7cc9ea8b921ef69fa3af365ee119b8e,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1775894403.0,1775910725.0,two_benchmark
0xac82edbb65d1a1df4d925f3aa50642561ca2a1063a83f4301e449df31b9c43ea,,Invalid,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1775902739.0,1775923035.0,two_benchmark
0x0d8f4f9986c03a05b60314bccc6f727bb749f9a558b8d6a334ab8965800e435e,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1775973777.0,1775982615.0,two_benchmark
0x6a3b1f42dc9f594ade5e65a6be19c846405e12cacc5d885a715a2bd27aed7aee,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1775973837.0,1775982615.0,two_benchmark
0x62ec0f5c0bd7ca84b98b2d86f74a59a54d8c30d3ac78d87e76d4a86d81dcb3fc,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1776074595.0,1776082287.0,two_benchmark
0xeef82146e5f2fcf5907328bf8959744447734865054f79c8b4b07105540a0508,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1776240078.0,1776247768.0,two_benchmark
0x65fd2a18f451c8c742468eb6ec865da7e995d84789a961a5e3830bccfe1ea879,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1776250806.0,1776257068.0,two_benchmark
0x39184a32f7155869b962e2e11263d9c5bed2054b2951b90ba60a60537a0d8c02,,Yes,No,No,False,True,corrected_proposer_error,two_benchmark,2.0,,1776251622.0,1776261536.0,two_benchmark
0x6aa041f0633d8555803eec72260de228e3070ba2c9efc1d0c4be5942facf8d2b,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1776340032.0,1776351504.0,two_benchmark
0xb7c016ad2c1aeeb87d4e01895e58f7de7355e811aa01cad190301bf88ac8c2c4,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1776369600.0,1776377730.0,two_benchmark
0xaeb90505a1e36c058613d9392c51f9d14c8a66cec55fd10632f36dab4fc0c57b,,No,Yes,Yes,False,True,corrected_proposer_error,two_benchmark,2.0,,1776369600.0,1776377730.0,two_benchmark
